group_id,Player,careers,Pos,Tm,G,PER,GS,MP,TS,OWS,DWS,WS,BPM,FG,P2,P3
862,Greg Ballard,7,SF,SEA,480.0,13.8,337.0,14537.0,0.5,2.1,2.8,4.9,-2.3,0.4,0.4,0.3
863,Greg Buckner,10,SF,MEM,570.0,10.3,117.0,10895.0,0.5,1.0,1.1,2.1,-0.4,0.4,0.5,0.3
864,Greg Butler,1,C,NYK,33.0,4.7,0.0,140.0,0.5,-0.2,0.1,-0.1,-11.1,0.4,0.4,0.0
865,Greg Dreiling,5,C,DAL,270.0,6.8,87.0,2853.0,0.5,0.0,0.5,0.5,-4.4,0.5,0.5,0.6
866,Greg Foster,14,C,TOR,747.0,9.0,95.0,9005.0,0.5,-0.1,0.5,0.4,-5.9,0.4,0.4,0.2
867,Greg Graham,7,SG,CLE,260.0,10.1,23.0,3143.0,0.5,-0.0,0.3,0.3,-5.0,0.4,0.5,0.3
868,Greg Grant,10,PG,DEN,360.0,9.1,7.0,4711.0,0.4,0.0,0.3,0.3,-5.9,0.4,0.4,0.3
869,Greg Kelser,5,SF,IND,241.0,13.0,40.0,4328.0,0.5,0.5,0.9,1.5,-2.5,0.5,0.5,0.1
870,Greg Kite,7,C,ORL,438.0,6.5,133.0,6883.0,0.4,-0.5,1.1,0.6,-3.2,0.4,0.4,0.1
871,Greg Minor,5,SG,BOS,277.0,12.7,93.0,5144.0,0.5,1.1,0.6,1.6,-2.4,0.5,0.5,0.2
872,Greg Monroe,6,C,MIL,469.0,20.1,344.0,13818.0,0.6,3.9,2.5,6.4,2.1,0.5,0.5,0.0
873,Greg Ostertag,5,C,SAC,373.0,13.3,130.0,7624.0,0.5,1.5,2.4,3.9,0.5,0.5,0.5,0.1
874,Greg Smith,1,C,HOU,70.0,16.1,10.0,1110.0,0.6,2.8,1.2,4.0,-0.5,0.6,0.6,0.0
875,Greg Stiemsma,1,C,NOP,55.0,9.7,20.0,1007.0,0.6,0.5,1.0,1.5,0.6,0.6,0.6,0.0
876,Greg Stokes,1,PF,PHI,31.0,10.6,13.0,350.0,0.5,0.1,0.4,0.5,-2.0,0.5,0.5,0.0
877,Greg Sutton,5,PG,PHI,216.0,10.1,10.0,2601.0,0.5,-0.1,0.4,0.2,-4.3,0.4,0.4,0.4
878,Greivis Vasquez,9,PG,BRK,480.0,11.8,180.0,11299.0,0.5,1.1,0.7,1.8,-3.0,0.4,0.4,0.3
879,Guillermo Diaz,1,SG,LAC,6.0,9.9,0.0,18.0,0.4,0.0,0.0,0.0,-5.9,0.2,0.3,0.0
880,Gundars Vetra,1,SF,MIN,13.0,13.6,0.0,89.0,0.5,0.1,0.0,0.1,-5.2,0.5,0.4,1.0
881,Gus Williams,6,SG,ATL,429.0,17.2,385.0,14180.0,0.5,2.6,2.8,5.4,0.5,0.4,0.5,0.2
882,Gustavo Ayon,1,PF,NOH,54.0,16.7,24.0,1088.0,0.6,1.5,1.7,3.2,3.4,0.5,0.5,0.0
883,Guy Williams,1,SF,WSB,21.0,14.7,0.0,119.0,0.5,0.0,0.2,0.1,-1.9,0.5,0.5,0.2
884,Hakeem Olajuwon*,16,C,TOR,1088.0,22.9,1036.0,38841.0,0.5,3.6,5.3,8.9,4.4,0.5,0.5,0.1
885,Hakim Warrick,10,PF,CHA,561.0,14.8,126.0,11939.0,0.5,1.6,0.8,2.4,-3.7,0.5,0.5,0.1
886,Hamed Haddadi,3,C,MEM,102.0,14.4,0.0,614.0,0.5,0.1,0.3,0.4,-2.3,0.5,0.5,0.0
887,Hank McDowell,5,PF,HOU,211.0,10.0,0.0,1827.0,0.5,0.1,0.3,0.4,-3.7,0.5,0.5,0.0
888,Hanno Mottola,2,C,ATL,155.0,8.0,17.0,2360.0,0.5,-0.2,0.6,0.4,-5.9,0.4,0.5,0.0
889,Harold Ellis,3,SF,DEN,145.0,16.6,26.0,1923.0,0.6,1.0,0.6,1.5,0.4,0.5,0.5,0.0
890,Harold Miner,4,SG,CLE,200.0,11.1,47.0,3748.0,0.5,0.6,0.4,1.0,-5.6,0.4,0.5,0.4
891,Harold Pressley,4,SF,SAC,299.0,13.5,118.0,6802.0,0.5,1.1,1.4,2.5,0.4,0.4,0.5,0.3
892,Harrison Barnes,5,PF,DAL,386.0,12.6,325.0,11425.0,0.5,2.1,2.3,4.4,-1.0,0.5,0.5,0.4
893,Harvey Catchings,2,C,LAC,139.0,7.2,17.0,2205.0,0.5,-0.3,1.6,1.2,-2.1,0.4,0.4,0.0
894,Harvey Grant,11,PF,PHI,783.0,11.8,439.0,20510.0,0.5,1.5,1.8,3.3,-1.2,0.4,0.5,0.2
895,Hassan Adams,1,SG,NJN,61.0,13.0,8.0,495.0,0.6,0.5,0.5,1.0,-3.6,0.6,0.6,0.0
896,Hawkeye Whitney,1,SG,KCK,23.0,5.4,4.0,266.0,0.4,-0.4,0.3,-0.1,-4.5,0.4,0.4,0.0
897,Haywoode Workman,9,PG,TOR,389.0,11.3,161.0,7536.0,0.5,0.3,0.9,1.2,-2.0,0.4,0.4,0.3
898,Hedo Turkoglu,17,SF,LAC,1078.0,13.0,643.0,29235.0,0.5,2.1,2.0,4.1,0.5,0.4,0.4,0.4
899,Henry Ellenson,1,PF,DET,19.0,7.5,2.0,146.0,0.4,-0.4,0.2,-0.2,-8.2,0.4,0.4,0.3
900,Henry James,9,PF,CLE,222.0,13.0,24.0,2791.0,0.5,0.2,0.2,0.4,-6.9,0.4,0.4,0.3
901,Henry Sims,3,C,PHI,145.0,16.0,82.0,2981.0,0.5,1.1,0.9,2.0,-1.8,0.5,0.5,0.1
902,Henry Turner,2,PF,SAC,66.0,13.4,1.0,464.0,0.5,-0.0,0.2,0.2,-3.5,0.4,0.4,0.2
903,Henry Walker,6,SF,MIA,208.0,11.3,48.0,3755.0,0.6,0.7,0.5,1.1,-1.1,0.5,0.5,0.3
904,Herb Williams,17,PF,NYK,1077.0,12.2,672.0,29968.0,0.5,-0.1,2.2,2.1,-1.7,0.4,0.5,0.1
905,Hersey Hawkins,13,SG,CHH,983.0,15.9,896.0,32034.0,0.6,4.6,2.4,7.0,2.1,0.5,0.5,0.4
906,Hilton Armstrong,6,C,ATL,218.0,7.7,33.0,2443.0,0.5,-0.1,0.5,0.4,-3.5,0.4,0.4,0.3
907,Hollis Thompson,6,SG,NOP,305.0,8.5,99.0,7176.0,0.5,0.6,0.6,1.2,-3.1,0.4,0.4,0.4
908,Horace Grant,14,PF,LAL,1004.0,15.7,880.0,33573.0,0.5,4.3,3.2,7.4,2.5,0.5,0.5,0.1
909,Horace Jenkins,1,PG,DET,15.0,10.2,0.0,104.0,0.4,-0.1,0.2,0.0,-6.1,0.3,0.4,0.0
910,Horacio Llamas,1,C,PHO,8.0,8.6,0.0,42.0,0.5,-0.2,0.1,-0.1,-13.8,0.4,0.4,0.3
911,Hot Rod,8,C,PHO,566.0,15.5,363.0,17100.0,0.5,2.7,3.0,5.7,1.7,0.5,0.5,0.1
912,Howard Carter,2,SG,DAL,66.0,2.3,5.0,754.0,0.3,-0.1,0.0,0.0,-10.4,0.3,0.3,0.1
913,Howard Eisley,18,PG,DEN,934.0,9.9,194.0,18416.0,0.5,0.5,0.7,1.2,-4.0,0.4,0.4,0.3
914,Howard Nathan,1,PG,ATL,5.0,11.3,0.0,15.0,0.6,-0.2,0.0,-0.1,-14.7,0.6,0.6,0.0
915,Howard Wood,1,SF,UTA,42.0,12.0,3.0,342.0,0.5,0.2,0.1,0.3,-6.2,0.5,0.5,0.0
916,Howard Wright,2,PF,DAL,18.0,21.8,0.0,172.0,0.6,0.0,0.1,0.1,-0.4,0.5,0.7,0.0
917,Hubert Davis,15,SG,DET,754.0,9.0,167.0,16858.0,0.5,1.4,0.6,2.0,-3.2,0.4,0.4,0.4
918,Ian Clark,6,SG,GSW,226.0,10.4,1.0,2271.0,0.5,0.2,0.4,0.6,-2.7,0.4,0.4,0.3
919,Ian Mahinmi,4,C,IND,274.0,12.0,15.0,4197.0,0.6,0.8,2.0,2.7,-1.0,0.5,0.5,0.0
920,Igor Rakocevic,1,PG,MIN,42.0,8.4,0.0,244.0,0.5,0.0,0.1,0.1,-7.1,0.4,0.4,0.4
921,Ike Diogu,2,PF,SAC,39.0,22.6,2.0,357.0,0.6,0.6,0.0,0.6,-4.5,0.6,0.6,0.5
922,Iman Shumpert,8,SG,CLE,432.0,10.5,224.0,11006.0,0.5,0.2,1.4,1.6,-0.3,0.4,0.4,0.3
923,Ime Udoka,7,SF,SAS,316.0,8.7,80.0,5711.0,0.4,0.3,0.9,1.3,-2.3,0.4,0.4,0.2
924,Ira Bowman,1,SG,PHI,3.0,16.4,0.0,29.0,0.7,0.1,0.0,0.1,1.2,0.7,0.8,0.0
925,Ira Newble,11,SF,LAL,429.0,8.8,210.0,8343.0,0.5,0.4,0.5,0.9,-3.6,0.4,0.4,0.3
926,Isaac Austin,10,C,MEM,479.0,12.7,216.0,10504.0,0.5,-0.1,1.4,1.2,-2.9,0.4,0.4,0.1
927,Isaac Fontaine,1,SG,MEM,6.0,-0.9,0.0,75.0,0.3,-0.2,0.0,-0.2,-11.2,0.2,0.2,0.2
928,Isaiah Canaan,6,SG,CHI,232.0,11.0,81.0,4686.0,0.5,0.4,0.4,0.8,-2.7,0.4,0.4,0.3
929,Isaiah Rider,9,SG,DEN,563.0,14.7,424.0,17851.0,0.5,1.5,1.0,2.5,-1.6,0.4,0.5,0.4
930,Isaiah Taylor,1,PG,HOU,4.0,0.3,0.0,52.0,0.2,-0.1,0.0,0.0,-6.6,0.1,0.2,0.0
931,Isaiah Thomas,8,PG,BOS,508.0,20.8,310.0,14940.0,0.6,5.5,0.9,6.4,2.2,0.4,0.5,0.4
932,Isaiah Whitehead,1,PG,BRK,73.0,7.5,26.0,1643.0,0.5,-1.7,0.9,-0.8,-4.9,0.4,0.4,0.3
933,Ish Smith,17,PG,DET,657.0,11.7,181.0,11487.0,0.4,-0.2,0.6,0.3,-3.8,0.4,0.4,0.3
934,Isiah Thomas*,13,PG,DET,979.0,17.9,971.0,35516.0,0.5,3.2,3.0,6.2,2.0,0.4,0.5,0.3
935,Ivan Johnson,2,PF,ATL,125.0,15.0,5.0,1969.0,0.6,0.6,1.7,2.2,-2.0,0.5,0.5,0.2
936,Ivan McFarlin,1,PF,PHI,11.0,12.2,0.0,41.0,0.5,0.1,0.0,0.1,-5.5,0.4,0.4,0.0
937,Ivano Newbill,1,PF,VAN,28.0,7.6,2.0,249.0,0.4,-0.3,0.1,-0.1,-6.5,0.4,0.3,1.0
938,Ivica Zubac,1,C,LAL,38.0,17.0,11.0,609.0,0.5,0.6,0.5,1.1,-2.5,0.5,0.5,0.0
939,J.J. Anderson,5,SF,UTA,222.0,10.3,4.0,3172.0,0.5,0.2,0.8,1.0,-3.6,0.4,0.4,0.0
940,J.J. Barea,11,PG,DAL,695.0,13.7,91.0,13482.0,0.5,1.0,0.8,1.7,-2.1,0.4,0.4,0.3
941,J.J. Hickson,10,C,WAS,541.0,16.2,326.0,12595.0,0.5,1.0,1.2,2.2,-2.4,0.5,0.5,0.0
942,J.J. Redick,13,SG,LAC,768.0,14.3,332.0,19544.0,0.6,3.0,0.9,3.9,-0.5,0.4,0.5,0.4
943,J.R. Bremer,4,PG,GSW,136.0,5.6,45.0,2389.0,0.4,0.1,0.4,0.5,-6.9,0.3,0.3,0.2
944,J.R. Giddens,3,SF,NYK,64.0,9.0,2.0,478.0,0.5,-0.1,0.2,0.1,-4.7,0.5,0.5,0.0
945,J.R. Henderson,1,SF,VAN,30.0,9.0,0.0,331.0,0.4,-0.2,0.0,-0.2,-6.1,0.4,0.4,0.4
946,J.R. Reid,14,PF,MIL,806.0,11.6,337.0,18334.0,0.5,0.4,1.5,1.9,-2.3,0.5,0.5,0.1
947,J.R. Smith,15,SG,CLE,950.0,14.2,381.0,25810.0,0.5,1.8,1.5,3.3,0.2,0.4,0.5,0.4
948,JaKarr Sampson,4,SF,DEN,220.0,8.7,112.0,3451.0,0.5,-0.4,0.6,0.2,-4.9,0.4,0.5,0.2
949,JaMychal Green,5,PF,MEM,203.0,13.7,92.0,3875.0,0.6,0.9,0.9,1.8,-2.2,0.5,0.6,0.1
950,JaVale McGee,5,C,GSW,329.0,20.0,106.0,5703.0,0.6,1.8,1.6,3.4,-0.6,0.6,0.6,0.2
951,Jabari Brown,1,SG,LAL,19.0,11.0,5.0,568.0,0.5,0.4,0.0,0.4,-3.8,0.4,0.4,0.4
952,Jabari Parker,3,PF,MIL,152.0,16.1,147.0,4874.0,0.5,1.8,1.2,3.0,-1.1,0.5,0.5,0.3
953,Jabari Smith,5,PF,NJN,122.0,11.0,2.0,1178.0,0.4,0.0,0.3,0.3,-4.1,0.4,0.4,0.1
954,Jack Haley,4,C,NJN,170.0,9.0,52.0,2278.0,0.4,-0.4,0.5,0.2,-10.7,0.4,0.4,0.0
955,Jack Sikma,10,C,MIL,779.0,17.6,739.0,26034.0,0.5,4.0,4.1,8.2,2.8,0.5,0.5,0.2
956,Jackson Vroman,2,C,NOH,82.0,9.6,35.0,1353.0,0.5,-0.8,0.8,-0.1,-4.0,0.4,0.4,0.0
957,Jacque Vaughn,12,PG,SAS,776.0,9.8,123.0,12658.0,0.5,0.4,0.9,1.3,-4.7,0.4,0.4,0.4
958,Jae Crowder,7,SF,BOS,465.0,13.4,203.0,10544.0,0.5,1.9,1.8,3.6,0.9,0.4,0.5,0.3
959,Jahidi White,1,C,WAS,68.0,14.7,56.0,1609.0,0.5,0.5,1.6,2.1,-4.0,0.5,0.5,0.0
960,Jahlil Okafor,1,C,PHI,53.0,17.1,48.0,1591.0,0.5,0.3,0.9,1.2,-4.1,0.5,0.5,0.2
961,Jake Layman,1,SF,POR,35.0,4.9,1.0,249.0,0.4,-0.4,0.1,-0.3,-7.4,0.3,0.3,0.3
962,Jake Tsakalidis,1,C,PHO,67.0,11.7,47.0,1582.0,0.5,1.0,1.8,2.8,-3.2,0.5,0.5,0.0
963,Jake Voskuhl,1,C,CHA,51.0,11.0,2.0,818.0,0.5,0.2,0.9,1.0,-2.7,0.4,0.4,0.3
964,Jalen Rose,19,SF,PHO,1144.0,14.7,764.0,35558.0,0.5,1.7,1.3,3.0,-0.8,0.4,0.5,0.4
965,Jamaal Franklin,1,SG,MEM,21.0,4.7,0.0,161.0,0.5,-0.2,0.2,0.0,-5.4,0.4,0.4,0.5
966,Jamaal Magloire,4,C,NOH,320.0,16.0,172.0,7864.0,0.6,2.7,3.0,5.6,-1.4,0.5,0.5,0.0
967,Jamaal Tinsley,11,PG,UTA,547.0,12.1,404.0,14443.0,0.4,-0.1,1.6,1.6,-1.7,0.4,0.5,0.3
968,Jamaal Wilkes*,5,SF,LAC,292.0,14.1,245.0,8921.0,0.5,3.1,1.2,4.4,-1.8,0.5,0.5,0.1
969,Jamal Crawford,19,SG,LAC,1247.0,15.1,498.0,38603.0,0.5,2.3,1.0,3.3,-1.2,0.4,0.4,0.4
970,Jamal Mashburn,13,SF,NOH,680.0,14.9,635.0,24926.0,0.5,1.8,1.8,3.6,-0.3,0.4,0.4,0.3
971,Jamal Murray,1,SG,DEN,82.0,11.9,10.0,1764.0,0.5,0.6,0.7,1.4,-2.6,0.4,0.5,0.3
972,Jamal Robinson,1,SF,MIA,6.0,-1.9,0.0,72.0,0.1,-0.4,0.2,-0.2,-9.0,0.1,0.2,0.0
973,Jamal Sampson,1,C,DEN,22.0,11.3,3.0,125.0,0.6,0.0,0.2,0.2,-1.9,0.6,0.7,0.0
974,Jamario Moon,9,SF,CHA,425.0,11.0,237.0,9561.0,0.5,0.9,1.3,2.3,-0.9,0.4,0.5,0.3
975,Jameer Nelson,16,PG,DEN,891.0,14.0,668.0,24933.0,0.5,1.8,1.3,3.1,-0.1,0.4,0.5,0.4
976,Jamel Thomas,4,SF,NJN,19.0,7.6,0.0,148.0,0.4,-0.1,0.0,-0.1,-10.1,0.4,0.5,0.1
977,James Anderson,7,SG,SAC,286.0,10.8,85.0,4721.0,0.5,0.2,0.4,0.6,-2.1,0.4,0.5,0.3
978,James Bailey,6,PF,PHO,404.0,12.6,142.0,8065.0,0.5,0.2,1.3,1.5,-3.0,0.5,0.5,0.0
979,James Collins,1,SG,LAC,23.0,15.3,0.0,103.0,0.5,0.0,0.0,0.0,-5.2,0.4,0.3,0.4
980,James Cotton,2,SG,SEA,19.0,12.4,0.0,92.0,0.5,-0.0,0.0,0.0,-16.0,0.4,0.4,0.0
981,James Edwards,9,C,LAC,633.0,13.5,438.0,16182.0,0.5,1.6,1.6,3.3,-2.5,0.5,0.5,0.1
982,James Ennis,5,SF,MEM,167.0,15.3,41.0,3203.0,0.6,0.8,0.6,1.4,1.3,0.4,0.5,0.4
983,James Harden,8,PG,HOU,615.0,22.2,402.0,20688.0,0.6,8.6,2.8,11.4,5.5,0.4,0.5,0.4
984,James Hardy,1,SF,UTA,82.0,11.4,17.0,1814.0,0.5,1.2,1.3,2.5,-0.3,0.5,0.5,0.0
985,James Johnson,10,PF,MIA,512.0,13.4,170.0,10177.0,0.5,0.4,1.3,1.8,0.5,0.5,0.5,0.3
986,James Jones,14,SF,CLE,709.0,10.6,93.0,11098.0,0.6,1.1,0.7,1.8,-1.6,0.4,0.4,0.4
987,James Michael,2,PF,GSW,93.0,14.4,3.0,719.0,0.5,0.4,0.6,1.0,-0.8,0.5,0.5,0.4
988,James Nunnally,3,SF,PHI,26.0,6.1,0.0,330.0,0.4,-0.1,0.1,-0.1,-7.2,0.3,0.3,0.3
989,James Posey,14,SF,IND,947.0,12.1,550.0,25778.0,0.5,1.9,2.2,4.1,0.9,0.4,0.5,0.3
990,James Ray,2,PF,DEN,85.0,11.0,7.0,695.0,0.5,-0.4,0.4,-0.0,-4.1,0.4,0.4,0.5
991,James Robinson,9,PG,ORL,412.0,10.3,51.0,7441.0,0.5,0.1,0.6,0.6,-3.4,0.4,0.4,0.3
992,James Scott,1,SF,MIA,8.0,-4.1,0.0,32.0,0.1,-0.2,0.1,-0.1,-9.1,0.0,0.0,0.0
993,James Silas,1,SG,CLE,67.0,15.7,34.0,1447.0,0.5,2.2,0.2,2.4,-2.8,0.4,0.4,0.0
994,James Singleton,7,PF,WAS,300.0,13.6,22.0,4229.0,0.5,0.5,0.8,1.3,-0.7,0.4,0.5,0.3
995,James Southerland,3,SF,NOP,8.0,-3.7,0.0,60.0,0.3,-0.1,0.0,0.0,-23.1,0.2,0.2,0.4
996,James White,3,SF,NYK,67.0,11.9,18.0,583.0,0.6,0.1,0.2,0.3,-4.1,0.5,0.5,0.4
997,James Wilkes,2,SF,DET,66.0,9.4,22.0,991.0,0.5,0.2,0.4,0.6,-3.2,0.4,0.4,0.0
998,James Worthy*,12,SF,LAL,926.0,17.5,717.0,30001.0,0.6,4.3,2.5,6.8,1.5,0.5,0.5,0.2
999,James Young,3,SG,BOS,89.0,7.4,0.0,751.0,0.5,0.0,0.2,0.2,-3.8,0.4,0.5,0.3
1000,Jamie Feick,5,C,NJN,208.0,12.6,19.0,3939.0,0.5,0.4,0.8,1.2,-4.0,0.4,0.4,0.6
1001,Jamie Waller,1,SG,NJN,9.0,7.1,0.0,91.0,0.4,-0.2,0.1,-0.2,-8.9,0.4,0.4,0.0
1002,Jamie Watson,5,SF,DAL,122.0,9.6,13.0,1570.0,0.5,-0.1,0.4,0.3,-0.8,0.4,0.5,0.3
1003,Jamison Brewer,4,PG,NYK,54.0,8.5,1.0,468.0,0.4,-0.1,0.1,-0.0,-4.0,0.4,0.5,0.1
1004,Jan Van,1,SF,NJN,41.0,10.2,0.0,452.0,0.6,0.6,0.5,1.1,-1.7,0.5,0.5,0.0
1005,Jan Vesely,2,PF,WAS,108.0,9.6,24.0,1679.0,0.5,0.3,0.9,1.2,-1.4,0.5,0.5,0.0
1006,Jannero Pargo,17,PG,CHO,562.0,10.4,19.0,8435.0,0.5,-0.2,0.4,0.3,-4.5,0.4,0.4,0.3
1007,Jared Cunningham,8,SG,MIL,141.0,7.4,6.0,1095.0,0.5,-0.1,0.1,0.0,-6.6,0.4,0.4,0.3
1008,Jared Dudley,12,PF,PHO,808.0,13.0,267.0,18921.0,0.6,2.3,1.2,3.5,1.0,0.5,0.5,0.4
1009,Jared Jeffries,15,PF,POR,741.0,9.1,381.0,15974.0,0.5,0.3,0.8,1.1,-1.0,0.4,0.4,0.2
1010,Jared Sullinger,5,PF,TOR,269.0,14.0,172.0,6532.0,0.5,1.2,1.8,3.1,-1.1,0.4,0.5,0.2
1011,Jarell Eddie,2,SF,PHO,31.0,10.4,0.0,209.0,0.5,0.0,0.0,0.1,-6.0,0.3,0.5,0.3
1012,Jarell Martin,2,PF,MEM,69.0,11.4,3.0,938.0,0.5,0.2,0.5,0.7,-4.8,0.4,0.4,0.2
1013,Jaren Jackson,11,SG,ORL,426.0,9.2,71.0,7156.0,0.5,0.2,0.8,1.0,-3.2,0.4,0.4,0.3
1014,Jarrett Jack,14,PG,NOP,888.0,13.8,358.0,24314.0,0.5,1.7,1.0,2.7,-1.9,0.4,0.5,0.3
1015,Jarrod Uthoff,1,PF,DAL,9.0,13.9,0.0,115.0,0.5,0.1,0.1,0.2,-1.4,0.4,0.4,0.3
1016,Jarron Collins,5,C,UTA,293.0,9.0,153.0,5256.0,0.5,1.5,0.6,2.1,-2.0,0.5,0.5,0.0
1017,Jarvis Hayes,7,SF,NJN,427.0,11.0,115.0,9898.0,0.5,0.5,1.0,1.5,-2.8,0.4,0.5,0.4
1018,Jason Caffey,8,PF,MIL,421.0,12.2,135.0,8114.0,0.5,0.6,1.0,1.5,-3.0,0.5,0.5,0.0
1019,Jason Collier,4,C,ATL,138.0,11.0,62.0,2074.0,0.5,0.2,0.2,0.4,-6.1,0.4,0.4,0.2
1020,Jason Collins,11,C,BRK,667.0,6.1,439.0,14348.0,0.5,0.1,1.7,1.8,-2.8,0.4,0.4,0.2
1021,Jason Hart,11,PG,DEN,410.0,10.8,80.0,6451.0,0.5,0.3,0.6,0.9,-2.8,0.4,0.5,0.2
1022,Jason Kapono,9,SG,LAL,509.0,8.8,87.0,9068.0,0.5,0.6,0.5,1.1,-3.9,0.4,0.4,0.4
1023,Jason Kidd,23,SG,NYK,1526.0,17.6,1475.0,54981.0,0.5,2.9,3.5,6.5,3.9,0.4,0.4,0.4
1024,Jason Maxiell,4,PF,DET,301.0,14.6,82.0,6192.0,0.5,2.0,1.7,3.7,-1.0,0.5,0.5,0.0
1025,Jason Richardson,17,SG,PHI,1009.0,15.8,993.0,34366.0,0.5,2.6,1.6,4.2,1.0,0.4,0.5,0.4
1026,Jason Sasser,3,SF,DAL,16.0,8.3,0.0,138.0,0.4,-0.1,0.0,0.0,-5.1,0.4,0.4,0.3
1027,Jason Smith,8,C,WAS,532.0,13.2,74.0,8724.0,0.5,0.6,1.0,1.6,-2.3,0.5,0.5,0.2
1028,Jason Terry,18,SG,MIL,1359.0,15.4,675.0,41220.0,0.6,3.9,1.7,5.6,0.7,0.4,0.5,0.4
1029,Jason Thompson,8,C,TOR,525.0,14.0,357.0,13104.0,0.5,1.7,1.1,2.8,-1.0,0.5,0.5,0.1
1030,Jason Williams,14,PG,MEM,815.0,13.0,667.0,23483.0,0.5,1.4,1.3,2.8,-1.4,0.4,0.5,0.3
1031,Javaris Crittenton,6,PG,WAS,226.0,11.1,20.0,3706.0,0.5,-0.2,0.2,0.0,-4.6,0.4,0.5,0.2
1032,Jawad Williams,3,SF,CLE,90.0,9.0,7.0,1153.0,0.5,-0.1,0.3,0.2,-6.5,0.4,0.4,0.3
1033,Jawann Oldham,3,C,NYK,159.0,10.0,56.0,3045.0,0.5,-0.3,1.1,0.8,-1.3,0.5,0.5,0.0
1034,Jay Edwards,1,SG,LAC,4.0,7.8,0.0,26.0,0.4,0.0,0.0,0.0,-5.1,0.4,0.6,0.0
1035,Jay Humphries,15,PG,BOS,874.0,10.9,590.0,25072.0,0.5,1.8,1.4,3.2,-1.8,0.4,0.4,0.3
1036,Jay Murphy,2,SF,LAC,37.0,3.8,0.0,249.0,0.3,-0.4,0.0,-0.3,-11.4,0.3,0.3,0.0
1037,Jay Taylor,1,SG,NJN,17.0,9.5,0.0,114.0,0.5,-0.2,0.1,-0.1,-6.1,0.4,0.5,0.2
1038,Jay Vincent,13,SF,LAL,646.0,12.7,235.0,16661.0,0.5,1.2,1.0,2.1,-3.8,0.5,0.5,0.2
1039,Jay Williams,1,PG,CHI,75.0,12.2,54.0,1961.0,0.5,-0.5,1.3,0.8,-2.2,0.4,0.4,0.3
1040,Jaylen Brown,1,SF,BOS,78.0,10.3,20.0,1341.0,0.5,0.2,1.3,1.5,-4.0,0.5,0.5,0.3
1041,Jayson Williams,6,C,NJN,343.0,14.8,148.0,8143.0,0.5,1.4,1.6,3.1,-2.1,0.4,0.5,0.1
1042,Jeff Adrien,1,PF,CHA,52.0,13.4,5.0,713.0,0.5,0.5,0.4,1.0,-3.3,0.4,0.4,0.0
1043,Jeff Ayres,2,C,LAC,54.0,11.4,0.0,476.0,0.6,0.2,0.4,0.6,-3.8,0.5,0.5,0.2
1044,Jeff Cook,10,PF,PHO,500.0,9.7,95.0,8730.0,0.5,0.4,1.0,1.4,-1.2,0.4,0.4,0.0
1045,Jeff Foster,13,C,IND,764.0,14.3,345.0,15750.0,0.5,1.8,1.9,3.7,1.3,0.5,0.5,0.1
1046,Jeff Grayer,11,SG,GSW,443.0,8.3,101.0,8311.0,0.5,0.3,0.5,0.8,-5.2,0.4,0.4,0.2
1047,Jeff Green,15,PF,ORL,938.0,13.1,646.0,29028.0,0.5,1.3,1.8,3.1,-1.4,0.4,0.5,0.3
1048,Jeff Hornacek,16,SG,UTA,1157.0,17.4,972.0,36784.0,0.6,5.1,2.1,7.2,2.7,0.5,0.5,0.4
1049,Jeff Judkins,2,SF,POR,64.0,9.3,0.0,560.0,0.5,0.2,0.2,0.4,-3.3,0.4,0.4,0.2
1050,Jeff Lamp,7,SF,LAL,362.0,11.3,5.0,4785.0,0.5,0.6,0.6,1.2,-3.4,0.5,0.5,0.2
1051,Jeff Malone,16,SG,PHI,1007.0,14.3,831.0,32627.0,0.5,2.5,1.2,3.6,-3.0,0.5,0.5,0.3
1052,Jeff Martin,2,PG,LAC,143.0,9.4,49.0,2685.0,0.5,0.1,1.0,1.1,-3.8,0.4,0.4,0.2
1053,Jeff McInnis,13,PG,CHA,646.0,12.2,391.0,18292.0,0.5,1.7,0.5,2.1,-3.4,0.4,0.5,0.3
1054,Jeff Ruland,5,PF,WSB,303.0,19.0,182.0,10708.0,0.6,3.3,3.5,6.8,3.7,0.6,0.6,0.2
1055,Jeff Taylor,1,SG,HOU,44.0,7.9,5.0,774.0,0.4,-0.6,0.5,-0.2,-4.0,0.4,0.4,0.0
1056,Jeff Teague,8,PG,IND,600.0,16.6,465.0,16175.0,0.5,2.9,2.2,5.2,-0.3,0.4,0.5,0.3
1057,Jeff Trepagnier,3,SG,DEN,31.0,9.4,0.0,270.0,0.4,-0.2,0.1,-0.1,-4.7,0.3,0.3,0.3
1058,Jeff Turner,10,PF,ORL,612.0,8.1,235.0,11244.0,0.5,0.1,0.7,0.9,-3.8,0.5,0.5,0.2
1059,Jeff Webster,1,SF,WSB,11.0,7.0,0.0,58.0,0.4,-0.1,0.1,0.0,-5.8,0.3,0.4,0.3
1060,Jeff Wilkins,4,C,UTA,323.0,11.2,97.0,7820.0,0.5,0.0,2.0,2.0,-3.5,0.5,0.5,0.0
1061,Jeff Withey,3,C,UTA,160.0,17.2,15.0,1774.0,0.6,1.1,0.9,2.0,1.2,0.5,0.5,0.0
1062,Jeffery Taylor,3,SF,CHO,132.0,8.1,50.0,2566.0,0.5,0.1,0.3,0.4,-4.2,0.4,0.4,0.3
