Unnamed: 0,Year,Player,Pos,Tm,G,GS,MP,PER,TS%,OWS,DWS,WS,BPM,FG%,3P%,2P%
13969,1999,Nick Anderson,SF,ORL,47,39,1581,15.3,0.493,1.3,2.6,3.9,1.3,0.395,0.347,0.433
13970,1999,Shandon Anderson,SG,UTA,50,2,1072,12.8,0.511,0.7,1.3,2.0,-1.4,0.446,0.341,0.46
13971,1999,Chris Anstey,C,DAL,41,4,470,9.2,0.418,-0.2,0.4,0.3,-3.1,0.36,0.0,0.379
13972,1999,Greg Anthony,PG,POR,50,0,806,16.6,0.55,1.3,1.5,2.8,3.0,0.414,0.392,0.437
13973,1999,B.J. Armstrong,PG,TOT,32,1,358,12.9,0.54,0.4,0.4,0.7,-3.4,0.455,0.467,0.452
13974,1999,B.J. Armstrong,PG,CHH,10,1,178,13.3,0.601,0.3,0.1,0.4,-3.4,0.488,0.75,0.429
13975,1999,B.J. Armstrong,PG,ORL,22,0,180,12.4,0.482,0.0,0.3,0.3,-3.5,0.422,0.143,0.474
13976,1999,Darrell Armstrong,PG,ORL,50,15,1502,22.2,0.575,3.8,2.7,6.4,5.9,0.441,0.365,0.483
13977,1999,Keith Askins,SF,MIA,33,13,415,3.5,0.404,-0.3,0.5,0.2,-2.2,0.323,0.276,0.364
13978,1999,Stacey Augmon,SF,POR,48,21,874,13.0,0.501,1.0,1.6,2.6,2.7,0.448,0.0,0.453
13979,1999,Isaac Austin,C,ORL,49,49,1259,12.0,0.457,-0.9,2.1,1.2,-1.8,0.408,0.286,0.41
13981,1999,Thurl Bailey,PF,UTA,43,0,543,11.5,0.476,0.2,0.7,0.9,-1.8,0.446,0.0,0.451
13982,1999,Toby Bailey,SG,PHO,27,10,249,11.3,0.425,0.0,0.2,0.2,-4.5,0.395,0.2,0.407
13984,1999,Vin Baker,PF,SEA,34,31,1162,12.5,0.461,-0.2,0.6,0.4,-3.2,0.453,0.0,0.456
13985,1999,Charles Barkley*,PF,HOU,42,40,1526,23.1,0.546,4.8,2.0,6.8,5.5,0.478,0.16,0.495
13986,1999,Dana Barros,PG,BOS,50,16,1156,17.7,0.576,2.5,0.9,3.4,0.3,0.453,0.4,0.493
13987,1999,Brent Barry,SG,CHI,37,30,1181,12.9,0.514,0.7,0.9,1.6,-0.1,0.396,0.302,0.484
13988,1999,Drew Barry,SG,SEA,17,0,183,9.0,0.49,0.1,0.1,0.2,-3.9,0.313,0.333,0.25
13989,1999,Jon Barry,SG,SAC,43,0,736,15.9,0.609,1.6,0.8,2.4,2.1,0.428,0.304,0.593
13990,1999,Tony Battie,C,BOS,50,15,1121,15.5,0.541,1.7,1.6,3.3,1.1,0.519,0.0,0.525
13991,1999,Corey Beck,PG,TOT,24,0,180,10.1,0.493,0.0,0.2,0.2,-3.5,0.462,1.0,0.447
13993,1999,Corey Beck,PG,CHH,16,0,150,9.7,0.477,-0.1,0.2,0.1,-3.2,0.452,1.0,0.433
13995,1999,Corey Benjamin,PG,CHI,31,1,320,8.3,0.438,-0.4,0.3,-0.2,-7.4,0.376,0.214,0.398
13997,1999,Travis Best,PG,IND,49,0,1043,14.1,0.507,1.5,0.6,2.1,-0.1,0.416,0.373,0.427
13998,1999,Mike Bibby,PG,VAN,50,50,1758,14.8,0.487,1.1,0.2,1.3,-2.2,0.43,0.203,0.461
13999,1999,Chauncey Billups,SG,DEN,45,41,1488,15.1,0.547,2.8,-0.5,2.3,-0.1,0.386,0.362,0.408
14000,1999,Mookie Blaylock,PG,ATL,48,48,1763,16.7,0.463,1.5,3.2,4.7,4.9,0.379,0.307,0.425
14001,1999,Corie Blount,PF,TOT,34,3,530,9.5,0.404,-0.1,0.7,0.7,-2.8,0.36,0.0,0.364
14002,1999,Corie Blount,PF,LAL,14,3,162,8.0,0.418,0.1,0.1,0.2,-4.9,0.394,0.0,0.406
14004,1999,Muggsy Bogues,PG,GSW,36,5,714,15.3,0.539,0.9,0.8,1.7,-0.5,0.494,0.0,0.514
14006,1999,Keith Booth,SF,CHI,39,4,432,7.0,0.354,-1.4,0.6,-0.8,-6.2,0.325,0.1,0.34
14007,1999,Bruce Bowen,SF,BOS,30,1,494,5.0,0.338,-0.4,0.4,0.0,-3.7,0.28,0.269,0.284
14008,1999,Earl Boykins,PG,TOT,22,0,221,7.2,0.405,-0.4,0.1,-0.3,-7.5,0.38,0.167,0.443
14009,1999,Earl Boykins,PG,NJN,5,0,51,9.3,0.5,-0.1,0.0,-0.1,-8.6,0.476,0.2,0.563
14010,1999,Earl Boykins,PG,CLE,17,0,170,6.5,0.371,-0.3,0.1,-0.2,-7.1,0.345,0.154,0.4
14011,1999,Shawn Bradley,C,DAL,49,33,1294,19.6,0.527,2.1,2.2,4.2,3.5,0.48,0.0,0.485
14012,1999,Terrell Brandon,PG,TOT,36,34,1217,19.5,0.463,1.9,1.2,3.2,1.8,0.418,0.255,0.435
14013,1999,Terrell Brandon,PG,MIL,15,14,505,17.4,0.458,0.5,0.4,0.9,0.7,0.409,0.25,0.433
14014,1999,Terrell Brandon,PG,MIN,21,20,712,20.9,0.466,1.5,0.8,2.3,2.6,0.425,0.263,0.436
14015,1999,Chucky Brown,PF,CHH,48,21,1192,11.6,0.51,0.9,0.7,1.6,-2.6,0.472,0.375,0.483
14016,1999,Dee Brown,PG,TOR,49,0,1377,13.9,0.529,1.8,0.6,2.5,-0.1,0.378,0.387,0.356
14017,1999,Gerald Brown,SG,PHO,33,0,236,7.3,0.42,-0.4,0.1,-0.3,-9.1,0.371,0.3,0.38
14019,1999,Randy Brown,PG,CHI,39,32,1139,12.6,0.469,-0.3,1.3,1.0,-1.8,0.414,0.0,0.427
14020,1999,Rick Brunson,PG,NYK,17,0,95,6.2,0.294,-0.4,0.2,-0.2,-4.8,0.286,0.0,0.375
14021,1999,Kobe Bryant,SG,LAL,50,50,1896,18.9,0.549,3.7,1.5,5.2,2.3,0.465,0.267,0.494
14022,1999,Mark Bryant,PF,CHI,45,29,1204,12.1,0.513,0.5,1.0,1.5,-2.7,0.483,0.0,0.484
14023,1999,Jud Buechler,SF,DET,50,0,1056,12.2,0.553,1.7,1.2,2.9,1.9,0.417,0.412,0.424
14024,1999,Matt Bullard,PF,HOU,41,0,413,9.6,0.494,0.2,0.2,0.5,-3.1,0.377,0.387,0.365
14025,1999,Scott Burrell,SF,NJN,32,10,706,12.6,0.468,0.6,0.7,1.4,0.4,0.361,0.389,0.346
14026,1999,Willie Burton,SF,CHH,3,0,18,0.6,0.228,-0.1,0.0,-0.1,-20.6,0.143,0.0,0.167
14027,1999,Mitchell Butler,SG,CLE,31,1,418,12.6,0.549,0.1,0.3,0.5,-2.5,0.482,0.379,0.509
14028,1999,Jason Caffey,PF,GSW,35,32,876,10.2,0.481,-0.5,1.0,0.5,-4.3,0.444,0.0,0.446
14030,1999,Elden Campbell,C,TOT,49,33,1459,18.1,0.528,2.3,1.9,4.3,0.9,0.477,0.0,0.478
14032,1999,Elden Campbell,C,CHH,32,32,1134,19.4,0.538,2.1,1.7,3.7,2.5,0.489,0.0,0.49
14033,1999,Antoine Carr,PF,HOU,18,0,152,8.9,0.427,-0.1,0.1,0.0,-5.3,0.404,0.0,0.412
14034,1999,Chris Carr,SG,TOT,39,4,445,11.8,0.465,0.0,0.2,0.2,-5.4,0.371,0.373,0.369
14035,1999,Chris Carr,SG,MIN,11,2,81,6.5,0.414,-0.1,0.1,0.0,-6.9,0.346,0.333,0.353
14036,1999,Chris Carr,SG,NJN,28,2,364,13.0,0.472,0.1,0.1,0.2,-5.0,0.374,0.379,0.372
14037,1999,Cory Carr,SG,CHI,42,7,624,5.1,0.372,-1.6,0.4,-1.2,-8.8,0.329,0.167,0.355
14038,1999,Vince Carter,SF,TOR,50,49,1760,19.6,0.516,3.6,1.4,5.0,1.9,0.45,0.288,0.466
14039,1999,Sam Cassell,PG,TOT,8,3,199,23.1,0.552,0.7,0.1,0.8,0.3,0.419,0.2,0.446
14040,1999,Sam Cassell,PG,NJN,4,3,100,23.7,0.575,0.4,0.0,0.4,-0.9,0.429,0.143,0.476
14041,1999,Sam Cassell,PG,MIL,4,0,99,22.5,0.525,0.3,0.1,0.4,1.4,0.409,0.333,0.415
14042,1999,Kelvin Cato,C,POR,43,0,545,14.5,0.476,0.2,1.4,1.6,2.2,0.45,1.0,0.445
14044,1999,Cedric Ceballos,SF,DAL,13,5,352,15.4,0.504,0.1,0.3,0.4,-3.9,0.421,0.393,0.429
14045,1999,Rex Chapman,SG,PHO,38,35,1183,11.8,0.46,0.3,0.6,0.9,-3.3,0.359,0.351,0.364
14046,1999,Calbert Cheaney,SG,WAS,50,18,1266,8.8,0.433,-0.4,0.8,0.4,-3.3,0.414,0.216,0.434
14047,1999,Pete Chilcutt,PF,VAN,46,0,697,9.4,0.462,0.0,0.2,0.3,-3.6,0.366,0.382,0.356
14048,1999,Chris Childs,PG,NYK,48,0,1297,11.1,0.544,1.2,1.7,2.9,0.1,0.427,0.383,0.451
14049,1999,Doug Christie,SG,TOR,50,50,1768,16.9,0.501,2.5,1.7,4.2,1.9,0.388,0.304,0.415
14050,1999,Keon Clark,C,DEN,28,0,409,11.3,0.483,0.1,0.2,0.2,-2.6,0.45,0.0,0.456
14051,1999,Keith Closs,C,LAC,15,0,87,17.5,0.584,0.1,0.1,0.2,-7.3,0.522,0.0,0.545
14053,1999,Derrick Coleman,PF,CHH,37,29,1178,15.6,0.496,0.4,1.6,2.0,-1.1,0.414,0.212,0.432
14054,1999,Bimbo Coles,PG,GSW,48,32,1272,14.8,0.496,1.6,1.1,2.7,-1.0,0.442,0.24,0.455
14056,1999,Tyrone Corbin,SF,ATL,47,6,1066,11.4,0.475,0.7,1.5,2.2,-0.5,0.391,0.319,0.431
14057,1999,James Cotton,SG,SEA,10,0,59,12.2,0.482,0.0,0.0,0.1,-11.4,0.333,0.0,0.4
14058,1999,Chris Crawford,PF,ATL,42,30,784,10.1,0.504,0.5,0.9,1.3,-2.8,0.431,0.333,0.446
14059,1999,Austin Croshere,PF,IND,27,0,249,12.3,0.54,0.1,0.2,0.3,-1.1,0.427,0.276,0.522
14060,1999,John Crotty,PG,TOT,27,0,382,15.1,0.545,0.7,0.0,0.8,-3.9,0.411,0.389,0.42
14061,1999,John Crotty,PG,POR,3,0,19,37.0,0.644,0.2,0.0,0.2,9.1,0.5,1.0,0.429
14062,1999,John Crotty,PG,SEA,24,0,363,14.0,0.538,0.5,0.0,0.6,-4.6,0.405,0.371,0.42
14063,1999,Terry Cummings,PF,GSW,50,0,1011,16.2,0.479,1.1,1.5,2.6,0.3,0.439,1.0,0.437
14067,1999,Bill Curley,PF,MIN,35,7,372,7.4,0.477,0.3,0.4,0.7,-1.9,0.403,0.2,0.418
14068,1999,Dell Curry,SG,MIL,42,0,864,18.7,0.603,2.0,0.6,2.6,1.9,0.485,0.476,0.492
14069,1999,Michael Curry,SF,MIL,50,4,1146,8.7,0.507,0.9,0.8,1.7,-0.9,0.437,0.067,0.466
14071,1999,Antonio Daniels,PG,SAS,47,0,614,16.1,0.52,0.8,1.0,1.8,-0.5,0.454,0.294,0.47
14072,1999,Kornel David,SF,CHI,50,6,902,13.6,0.528,1.0,0.7,1.7,-2.9,0.449,0.0,0.45
14076,1999,Hubert Davis,SG,DAL,50,21,1378,10.9,0.545,1.6,0.0,1.6,-2.3,0.438,0.451,0.431
14078,1999,Ricky Davis,SG,CHH,46,1,557,12.9,0.462,-0.4,0.5,0.2,-2.6,0.405,0.167,0.42
14083,1999,Terry Dehere,SG-PG,TOT,26,0,291,8.5,0.471,0.0,0.0,0.0,-5.3,0.365,0.41,0.326
14084,1999,Terry Dehere,PG,SAC,4,0,20,10.7,0.409,0.0,0.0,0.0,-3.6,0.364,0.2,0.5
14085,1999,Terry Dehere,SG,VAN,22,0,271,8.3,0.48,0.1,-0.1,0.0,-5.4,0.365,0.441,0.3
14086,1999,Vinny Del,PG,MIL,48,7,1093,12.3,0.481,1.0,0.6,1.6,-2.2,0.422,0.433,0.421
14087,1999,Bison Dele,C,DET,49,48,1177,15.8,0.531,0.6,1.8,2.4,0.2,0.501,0.0,0.502
14088,1999,Tony Delk,PG,GSW,36,13,630,11.6,0.433,0.0,0.4,0.4,-3.5,0.364,0.242,0.406
14089,1999,Michael Dickerson,SG,HOU,50,50,1558,11.5,0.554,2.0,0.2,2.2,-1.9,0.465,0.433,0.483
14090,1999,Vlade Divac,C,SAC,50,50,1761,18.0,0.533,3.1,2.1,5.2,2.7,0.47,0.256,0.488
14092,1999,Sherman Douglas,PG,LAC,30,19,842,11.5,0.48,0.2,-0.3,-0.1,-4.4,0.438,0.0,0.462
14093,1999,Bryce Drew,PG,HOU,34,0,441,6.6,0.445,-0.3,0.2,-0.1,-6.0,0.364,0.327,0.388
14095,1999,Joe Dumars*,SG,DET,38,38,1116,15.1,0.568,2.6,0.6,3.2,0.6,0.411,0.403,0.426
14096,1999,Tim Duncan,PF,SAS,50,50,1963,23.2,0.541,4.0,4.7,8.7,4.9,0.495,0.143,0.498
14097,1999,Blue Edwards,SF,MIA,24,0,283,12.2,0.495,0.0,0.5,0.4,-0.5,0.444,0.4,0.452
14098,1999,Howard Eisley,PG,UTA,50,0,1038,11.7,0.527,0.2,1.1,1.3,-3.0,0.446,0.42,0.451
14099,1999,Mario Elie,SG,SAS,47,37,1291,14.5,0.593,2.6,1.9,4.5,2.8,0.471,0.374,0.518
14100,1999,Sean Elliott,SF,SAS,50,50,1509,12.6,0.493,1.3,2.2,3.5,0.0,0.41,0.328,0.436
14101,1999,Dale Ellis,SF,SEA,48,5,1232,13.1,0.581,2.3,0.0,2.4,-1.7,0.441,0.433,0.449
14102,1999,LaPhonso Ellis,PF,ATL,20,20,539,11.8,0.47,0.0,0.8,0.8,-3.5,0.421,0.2,0.427
14103,1999,Brian Evans,SF,TOT,16,0,145,10.5,0.372,0.0,0.1,0.1,-3.3,0.295,0.308,0.29
14104,1999,Brian Evans,SF,NJN,11,0,121,12.0,0.419,0.1,0.1,0.2,-2.6,0.324,0.364,0.304
14105,1999,Brian Evans,SF,MIN,5,0,24,3.1,0.2,-0.1,0.0,-0.1,-6.8,0.2,0.0,0.25
14106,1999,Patrick Ewing*,C,NYK,38,38,1300,19.4,0.491,0.2,3.1,3.3,-0.5,0.435,0.0,0.436
14111,1999,Danny Ferry,PF,CLE,50,10,1058,11.0,0.562,1.0,0.7,1.7,-1.3,0.476,0.392,0.518
14112,1999,Michael Finley,SF,DAL,50,50,2051,19.2,0.517,4.4,0.9,5.4,2.6,0.444,0.331,0.465
14113,1999,Derek Fisher,PG,LAL,50,21,1131,12.1,0.497,1.0,0.7,1.7,-1.1,0.376,0.392,0.367
14114,1999,Danny Fortson,PF,DEN,50,38,1417,18.7,0.564,3.6,0.7,4.4,-2.0,0.495,0.0,0.499
14115,1999,Greg Foster,PF,UTA,42,1,458,6.3,0.401,-0.4,0.5,0.1,-5.1,0.377,0.25,0.381
14116,1999,Rick Fox,SF,LAL,44,1,944,13.6,0.534,1.4,0.4,1.8,-0.9,0.448,0.337,0.494
14119,1999,Lawrence Funderburke,PF,SAC,47,2,936,18.5,0.597,2.4,0.7,3.1,-0.4,0.559,0.2,0.565
14120,1999,Kevin Garnett,PF,MIN,47,47,1780,22.4,0.493,2.4,3.0,5.4,5.7,0.46,0.286,0.463
14121,1999,Marlon Garnett,PG,BOS,24,0,205,6.5,0.426,-0.1,0.1,0.0,-6.3,0.294,0.261,0.321
14123,1999,Pat Garrity,PF,PHO,39,9,538,13.0,0.557,0.9,0.2,1.1,-4.1,0.5,0.389,0.513
14124,1999,Chris Gatling,C,TOT,48,3,775,10.1,0.445,-1.0,0.9,-0.1,-5.0,0.442,0.125,0.451
14125,1999,Chris Gatling,C,NJN,18,2,281,5.5,0.39,-0.8,0.2,-0.5,-8.5,0.371,0.0,0.375
14126,1999,Chris Gatling,C,MIL,30,1,494,12.6,0.474,-0.2,0.7,0.5,-3.0,0.482,0.143,0.497
14127,1999,Andrew Gaze,SG,SAS,19,0,58,8.5,0.42,-0.1,0.1,0.0,-2.8,0.32,0.313,0.333
14128,1999,Matt Geiger,C,PHI,50,40,1540,17.1,0.532,2.4,2.3,4.7,0.3,0.479,0.2,0.482
14129,1999,Kendall Gill,SF,NJN,50,47,1606,14.8,0.441,0.3,2.2,2.6,1.2,0.398,0.118,0.406
14130,1999,Armen Gilliam,PF,MIL,34,5,668,15.9,0.525,0.9,0.7,1.5,-2.9,0.453,0.0,0.455
14133,1999,Harvey Grant,PF,PHI,47,10,798,6.6,0.404,-0.2,0.9,0.8,-3.6,0.369,0.167,0.377
14134,1999,Horace Grant,PF,ORL,50,50,1660,13.3,0.455,1.4,2.7,4.1,1.3,0.434,0.0,0.436
14138,1999,Ed Gray,SG,ATL,30,3,337,4.8,0.368,-1.1,0.4,-0.7,-9.9,0.291,0.286,0.293
14139,1999,A.C. Green,PF,DAL,50,35,924,12.5,0.441,0.7,0.7,1.4,-2.8,0.422,0.0,0.435
14141,1999,Tom Gugliotta,PF,PHO,43,43,1563,20.0,0.545,3.7,1.7,5.4,2.5,0.483,0.286,0.486
14143,1999,Anfernee Hardaway,SG,ORL,50,50,1944,16.7,0.488,1.6,3.4,5.0,3.6,0.42,0.286,0.452
14144,1999,Tim Hardaway,PG,MIA,48,48,1772,18.8,0.511,3.4,1.9,5.4,3.0,0.4,0.36,0.429
14145,1999,Derek Harper,PG,LAL,45,29,1120,12.8,0.506,1.6,0.4,2.0,-1.4,0.412,0.368,0.443
14146,1999,Ron Harper,SG,CHI,35,35,1107,14.7,0.451,-0.2,1.4,1.2,1.0,0.377,0.318,0.393
14147,1999,Matt Harpring,SF,ORL,50,22,1114,13.0,0.533,1.2,1.5,2.6,-1.4,0.463,0.4,0.468
14148,1999,Al Harrington,PF,IND,21,0,160,6.4,0.359,-0.3,0.1,-0.2,-6.3,0.321,0.0,0.353
14150,1999,Lucious Harris,SG,NJN,36,5,602,11.0,0.477,0.5,0.3,0.8,-2.9,0.403,0.22,0.473
14151,1999,Hersey Hawkins,SG,SEA,50,34,1644,14.0,0.554,2.6,0.9,3.5,1.4,0.419,0.306,0.509
14152,1999,Michael Hawkins,PG,SAC,24,0,203,7.2,0.436,0.0,0.1,0.0,-5.2,0.35,0.263,0.429
14153,1999,Alan Henderson,SF,ATL,38,37,1142,16.0,0.485,1.2,1.9,3.1,-0.6,0.442,0.0,0.443
14154,1999,Cedric Henderson,SF,CLE,50,48,1517,9.9,0.46,-1.1,1.5,0.5,-1.9,0.417,0.167,0.424
14155,1999,J.R. Henderson,SF,VAN,30,0,331,9.0,0.419,-0.2,0.0,-0.2,-6.1,0.365,0.4,0.363
14156,1999,Mark Hendrickson,PF,NJN,22,6,399,12.3,0.545,0.7,0.2,0.9,-2.6,0.443,0.0,0.448
14158,1999,Carl Herrera,PF,TOT,28,0,307,6.8,0.402,-0.3,0.1,-0.3,-7.6,0.395,0.0,0.4
14160,1999,Carl Herrera,PF,DEN,24,0,265,8.2,0.441,-0.1,0.1,0.0,-6.8,0.429,0.0,0.435
14161,1999,Grant Hill,SF,DET,50,50,1852,23.9,0.543,4.5,2.8,7.3,6.0,0.479,0.0,0.487
14165,1999,Fred Hoiberg,SG,IND,12,0,87,4.0,0.402,0.0,0.0,0.0,-5.8,0.286,0.111,0.417
14166,1999,Jerald Honeycutt,PF,TOT,16,0,102,4.4,0.412,-0.2,0.1,-0.1,-6.2,0.281,0.294,0.267
14167,1999,Jerald Honeycutt,PF,MIL,3,0,12,0.2,0.425,0.0,0.0,0.0,-9.4,0.4,0.0,1.0
14168,1999,Jerald Honeycutt,PF,PHI,13,0,90,5.0,0.41,-0.2,0.1,0.0,-5.8,0.259,0.357,0.154
14169,1999,Jeff Hornacek,SG,UTA,48,48,1435,17.8,0.575,3.5,1.8,5.3,3.1,0.477,0.42,0.489
14170,1999,Robert Horry,PF,LAL,38,5,744,13.5,0.565,0.8,0.9,1.7,3.5,0.459,0.444,0.465
14171,1999,Allan Houston,SG,NYK,50,50,1815,13.1,0.515,1.1,1.8,2.9,-1.0,0.418,0.407,0.421
14172,1999,Juwan Howard,SF,WAS,36,36,1430,17.1,0.51,1.5,1.2,2.8,1.0,0.474,0.0,0.476
14173,1999,Troy Hudson,PG,LAC,25,6,524,14.1,0.507,0.7,-0.2,0.5,-3.1,0.4,0.319,0.437
14174,1999,Larry Hughes,PG,PHI,50,1,988,16.7,0.474,0.9,1.5,2.4,0.4,0.411,0.154,0.448
14175,1999,Lindsey Hunter,PG,DET,49,49,1755,13.9,0.517,2.0,2.0,4.0,1.9,0.435,0.386,0.456
14177,1999,Allen Iverson*,SG,PHI,48,48,1990,22.2,0.508,4.3,2.9,7.2,4.6,0.412,0.291,0.44
14178,1999,Bobby Jackson,PG,MIN,50,12,941,14.4,0.461,0.3,0.9,1.2,-1.7,0.405,0.37,0.408
14179,1999,Jaren Jackson,SG,SAS,47,13,861,12.5,0.5,0.6,1.5,2.1,1.2,0.38,0.361,0.401
14180,1999,Jim Jackson,SG,POR,49,9,1175,13.1,0.499,0.9,1.6,2.5,0.1,0.411,0.278,0.454
14181,1999,Mark Jackson,PG,IND,49,49,1382,17.9,0.513,3.0,0.9,3.8,1.5,0.419,0.311,0.469
14182,1999,Randell Jackson,PF,WAS,27,8,271,11.6,0.467,-0.2,0.1,-0.1,-6.4,0.426,0.143,0.446
14183,1999,Sam Jacobson,PG,LAL,2,0,12,20.6,0.68,0.0,0.0,0.0,-11.7,0.6,0.0,0.75
14185,1999,Antawn Jamison,SF,GSW,47,24,1058,16.6,0.487,0.9,1.4,2.3,-1.1,0.452,0.3,0.456
14186,1999,Anthony Johnson,PG,ATL,49,2,885,10.6,0.467,-0.1,1.2,1.1,-2.1,0.404,0.263,0.417
14187,1999,Avery Johnson,PG,SAS,50,50,1672,14.0,0.487,1.7,2.2,3.9,-1.4,0.473,0.083,0.483
14188,1999,Eddie Johnson,SF,HOU,3,0,18,10.2,0.462,-0.1,0.0,-0.1,-13.7,0.462,0.0,0.5
14190,1999,Larry Johnson,PF,NYK,49,48,1639,14.6,0.554,2.8,2.1,4.9,2.5,0.459,0.359,0.484
14191,1999,Charles Jones,SG,CHI,29,5,476,6.5,0.407,-0.7,0.3,-0.4,-5.6,0.317,0.311,0.323
14192,1999,Damon Jones,PG,TOT,24,0,344,13.7,0.494,0.4,0.3,0.7,-1.7,0.361,0.403,0.316
14193,1999,Damon Jones,PG,NJN,11,0,131,14.4,0.493,0.2,0.1,0.3,-0.9,0.318,0.345,0.267
14194,1999,Damon Jones,PG,BOS,13,0,213,13.3,0.495,0.2,0.2,0.4,-2.2,0.387,0.455,0.333
14195,1999,Eddie Jones,SF-SG,TOT,50,50,1881,18.5,0.546,3.8,2.2,6.0,4.4,0.437,0.338,0.468
14196,1999,Eddie Jones,SG,LAL,20,20,724,16.4,0.517,1.5,0.6,2.0,3.0,0.423,0.313,0.466
14197,1999,Eddie Jones,SF,CHH,30,30,1157,19.8,0.563,2.4,1.6,4.0,5.3,0.446,0.359,0.469
14198,1999,Popeye Jones,PF,BOS,18,2,206,12.4,0.462,0.3,0.1,0.5,-1.5,0.392,0.0,0.4
14199,1999,Adonis Jordan,PG,MIL,4,0,18,18.9,0.521,0.0,0.0,0.0,-3.1,0.5,0.0,1.0
14201,1999,Adam Keefe,PF,UTA,44,0,642,12.2,0.533,0.8,0.9,1.7,-0.4,0.452,0.0,0.467
14202,1999,Shawn Kemp,PF,CLE,42,42,1475,23.6,0.578,4.2,2.1,6.3,4.7,0.482,0.5,0.482
14204,1999,Steve Kerr,PG,SAS,44,0,734,9.9,0.507,0.7,0.9,1.6,-0.9,0.391,0.313,0.457
14205,1999,Jerome Kersey,SF,SAS,45,0,699,7.4,0.352,-0.9,1.5,0.6,-1.3,0.34,0.214,0.349
14206,1999,Jason Kidd,PG,PHO,50,50,2060,22.5,0.527,5.8,2.3,8.1,5.8,0.444,0.366,0.461
14209,1999,Kerry Kittles,SG,NJN,46,40,1570,13.5,0.446,0.6,1.2,1.8,-0.3,0.37,0.316,0.389
14210,1999,Joe Kleine,C,PHO,31,5,374,6.6,0.429,0.1,0.2,0.3,-4.9,0.405,0.0,0.417
14211,1999,Brevin Knight,PG,CLE,39,38,1186,16.6,0.495,1.0,1.5,2.5,0.1,0.425,0.0,0.432
14212,1999,Negele Knight,PG,TOR,6,0,56,2.4,0.41,-0.1,0.0,-0.1,-10.6,0.375,0.0,0.429
14213,1999,Travis Knight,C,LAL,37,23,525,12.8,0.546,0.4,0.7,1.1,0.5,0.515,0.0,0.519
14214,1999,Toni Kukoc,SF,CHI,44,44,1654,18.6,0.49,1.3,1.5,2.8,2.9,0.42,0.285,0.45
14215,1999,Christian Laettner,PF,DET,16,0,337,14.6,0.462,0.2,0.5,0.7,-0.3,0.358,0.333,0.359
14216,1999,Raef LaFrentz,C,DEN,12,12,387,18.9,0.553,1.1,0.1,1.2,-0.2,0.457,0.387,0.48
14219,1999,Rusty LaRue,PG,CHI,43,6,732,8.9,0.452,-0.3,0.5,0.3,-4.3,0.359,0.337,0.375
14220,1999,Tim Legler,SG,WAS,30,0,377,9.1,0.506,0.2,0.1,0.3,-4.1,0.443,0.4,0.463
14221,1999,Voshon Lenard,SG,MIA,12,2,190,12.0,0.489,0.1,0.2,0.3,-3.3,0.392,0.343,0.432
14222,1999,Rashard Lewis,SF,SEA,20,7,145,4.5,0.404,-0.5,0.1,-0.4,-9.9,0.365,0.167,0.391
14224,1999,Grant Long,PF,ATL,50,13,1380,15.6,0.529,2.3,2.6,4.9,2.1,0.421,0.167,0.434
14226,1999,Felipe Lopez,SG,VAN,47,32,1218,11.8,0.498,0.3,0.2,0.5,-2.5,0.446,0.273,0.469
14227,1999,Tyronn Lue,PG,LAL,15,0,188,11.2,0.505,0.2,0.0,0.2,-5.7,0.431,0.438,0.429
14228,1999,George Lynch,SF,PHI,43,43,1315,12.8,0.461,0.1,2.5,2.6,2.1,0.421,0.391,0.423
14229,1999,Sam Mack,SF,TOT,44,15,1083,15.4,0.576,2.6,0.3,2.8,0.0,0.435,0.397,0.485
14230,1999,Sam Mack,SF,VAN,19,15,577,13.3,0.537,0.9,0.0,0.9,-1.5,0.406,0.389,0.423
14231,1999,Sam Mack,SF,HOU,25,0,506,17.7,0.624,1.7,0.2,1.9,1.7,0.471,0.405,0.59
14232,1999,Don MacLean,PF,SEA,17,10,365,13.4,0.476,0.1,0.1,0.2,-6.7,0.396,0.273,0.429
14233,1999,Mark Macon,SG,DET,7,3,69,-0.4,0.225,-0.3,0.1,-0.2,-7.5,0.2,0.333,0.176
14235,1999,Dan Majerle,SG,MIA,48,48,1624,10.2,0.529,1.6,1.9,3.5,1.9,0.396,0.335,0.526
14236,1999,Karl Malone*,PF,UTA,49,49,1832,25.6,0.577,6.2,3.4,9.6,6.8,0.493,0.0,0.494
14237,1999,Matt Maloney,PG,HOU,15,7,186,2.2,0.32,-0.4,0.0,-0.3,-8.5,0.179,0.067,0.308
14238,1999,Danny Manning,PF,PHO,50,5,1184,15.4,0.52,1.4,1.2,2.6,-0.1,0.484,0.111,0.493
14239,1999,Stephon Marbury,PG,TOT,49,49,1895,20.8,0.519,4.5,0.8,5.3,1.8,0.428,0.335,0.455
14240,1999,Stephon Marbury,PG,MIN,18,18,661,18.8,0.466,0.8,0.6,1.3,1.0,0.408,0.205,0.438
14241,1999,Stephon Marbury,PG,NJN,31,31,1234,21.8,0.547,3.8,0.2,4.0,2.2,0.439,0.367,0.466
14243,1999,Donyell Marshall,SF,GSW,48,20,1250,16.9,0.484,1.1,2.0,3.0,1.2,0.421,0.361,0.431
14244,1999,Darrick Martin,PG,LAC,37,25,941,11.6,0.475,0.4,-0.2,0.2,-3.7,0.367,0.292,0.413
