Player,careers,Pos,Tm,G,PER,GS,MP,TS,OWS,DWS,WS,BPM,FG,P2,P3,year_start,year_end,height,weight,birth_date,year_active,age_start,age_end,churn
Robin Lopez,5,C,CHI,364,15.5,311,9345,0.6,3.3,1.9,5.2,0.7,0.5,0.5,0.0,2009,2018,7-0,255,1988,10,21,30,0
Rod Foster,3,PG,PHO,207,10.2,35,3446,0.5,-0.1,0.9,0.7,-4.5,0.4,0.5,0.3,1984,1986,6-1,160,1960,3,24,26,1
Rod Higgins,17,SF,GSW,809,10.9,203,17521,0.5,1.6,0.6,2.2,-2.0,0.4,0.4,0.2,1983,1995,6-7,200,1960,13,23,35,0
Rod Strickland,23,PG,HOU,1291,16.4,802,38342,0.5,2.3,1.7,4.1,0.0,0.4,0.4,0.2,1989,2005,6-3,175,1966,17,23,39,0
Rodney Buford,5,SF,NJN,230,9.7,38,4182,0.4,-0.2,0.8,0.6,-5.3,0.4,0.4,0.2,2000,2005,6-5,189,1977,6,23,28,1
Rodney Carney,7,SF,MEM,326,12.9,49,4936,0.5,0.4,0.6,0.9,-3.0,0.4,0.5,0.3,2007,2011,6-7,205,1984,5,23,27,0
Rodney Hood,3,SG,UTA,188,12.9,155,5198,0.5,1.8,1.8,3.6,-0.5,0.4,0.5,0.4,2015,2018,6-8,206,1992,4,23,26,1
Rodney McCray,10,SF,CHI,768,13.9,629,24876,0.5,3.3,2.3,5.6,1.2,0.5,0.5,0.2,1984,1993,6-7,220,1961,10,23,32,0
Rodney McGruder,1,SG,MIA,78,9.1,65,1966,0.5,1.2,1.7,2.9,-0.4,0.4,0.5,0.3,2017,2017,6-4,205,1991,1,26,26,1
Rodney Monroe,1,SG,ATL,38,8.8,0,313,0.4,-0.4,0.2,-0.2,-6.9,0.4,0.4,0.2,1992,1992,6-3,185,1968,1,24,24,1
Rodney Rogers,16,PF,PHI,1001,13.9,388,25120,0.5,1.0,1.8,2.8,0.1,0.4,0.5,0.3,1994,2005,6-7,235,1971,12,23,34,0
Rodney Stuckey,10,PG,IND,651,14.5,302,17890,0.5,1.7,1.2,2.9,-1.8,0.4,0.4,0.3,2008,2017,6-5,210,1986,10,22,31,0
Rodney White,6,SF,GSW,276,11.6,23,4031,0.5,-0.4,0.8,0.4,-4.7,0.4,0.4,0.3,2002,2005,6-9,238,1980,4,22,25,1
Rodrick Rhodes,3,SG,VAN,81,3.1,15,1349,0.4,-0.9,0.2,-0.7,-9.5,0.3,0.3,0.2,1998,2000,6-6,225,1973,3,25,27,1
Rodrigue Beaubois,4,PG,DAL,182,14.0,54,2896,0.5,0.3,0.9,1.2,-0.5,0.4,0.5,0.3,2010,2013,6-0,170,1988,4,22,25,1
Roger Burkman,1,SG,CHI,6,15.5,0,30,0.4,0.0,0.1,0.1,7.1,0.0,0.0,0.0,1982,1982,6-5,175,1958,1,24,24,1
Roger Mason,12,SG,MIA,544,8.3,106,9475,0.5,0.5,0.6,1.1,-3.9,0.4,0.4,0.3,2003,2014,6-5,200,1980,12,23,34,0
Roger Phegley,7,SG,DAL,250,11.5,22,3139,0.5,0.3,0.2,0.5,-4.1,0.4,0.4,0.3,1979,1984,6-6,205,1956,6,23,28,1
Roger Powell,1,SF,UTA,3,-8.3,0,13,0.3,-0.1,0.0,-0.1,-18.4,0.0,0.0,0.0,2007,2007,6-6,235,1983,1,24,24,1
Roko Ukic,2,PG,MIL,85,11.0,0,987,0.5,-0.4,0.2,-0.1,-5.6,0.4,0.5,0.2,2009,2010,6-5,183,1984,2,25,26,1
Rolando Blackman,13,SG,NYK,980,16.2,815,32087,0.5,4.5,1.3,5.8,-0.3,0.5,0.5,0.3,1982,1994,6-6,190,1959,13,23,35,0
Ron Anderson,14,SF,WSB,762,13.0,111,17144,0.5,1.1,0.9,2.0,-2.2,0.5,0.5,0.2,1985,1994,6-7,215,1958,10,27,36,0
Ron Baker,1,SG,NYK,52,7.5,13,857,0.5,-0.6,0.5,-0.1,-4.4,0.4,0.4,0.3,2017,2018,6-4,220,1993,2,24,25,0
Ron Brewer,13,SG,CLE,513,12.3,216,12243,0.5,0.6,0.3,0.9,-3.2,0.5,0.5,0.2,1979,1986,6-4,180,1955,8,24,31,0
Ron Grandison,4,PF,ATL,122,9.5,6,1093,0.5,0.0,0.2,0.3,-3.1,0.4,0.5,0.1,1989,1996,6-6,215,1964,8,25,32,0
Ron Harper,17,PG,LAL,1044,15.9,1002,32566,0.5,1.4,2.7,4.1,2.2,0.4,0.5,0.3,1987,2001,6-6,185,1964,15,23,37,0
Ron Lee,1,PG,DET,81,9.7,7,1467,0.5,-0.3,2.0,1.6,-1.2,0.4,0.4,0.3,1977,1982,6-4,193,1952,6,25,30,1
Ron Mercer,12,SF,NJN,553,11.3,387,17511,0.5,0.0,0.9,0.8,-4.1,0.4,0.4,0.2,1998,2005,6-7,210,1976,8,22,29,0
Ron Rowan,1,SG,POR,7,22.2,0,16,0.6,0.0,0.0,0.0,3.0,0.4,0.4,1.0,1987,1987,6-5,200,1962,1,25,25,1
Ronald Dupree,4,SF,TOR,133,8.1,8,1643,0.4,0.0,0.5,0.4,-5.1,0.4,0.4,0.2,2004,2011,6-7,209,1981,8,23,30,0
Ronald Murray,16,SG,CHI,694,11.0,140,15798,0.5,-0.0,0.7,0.7,-5.1,0.4,0.4,0.2,2003,2010,6-4,190,1979,8,24,31,0
Rondae Hollis-Jefferson,2,SF,BRK,107,14.0,67,2376,0.5,0.4,1.5,1.9,0.1,0.4,0.5,0.3,2016,2018,6-7,220,1995,3,21,23,1
Ronnie Brewer,12,SF,HOU,638,11.4,394,14212,0.4,1.4,1.6,2.9,0.2,0.4,0.4,0.2,2007,2014,6-7,220,1985,8,22,29,0
Ronnie Lester,5,PG,LAL,242,11.7,116,4876,0.5,0.7,0.6,1.3,-4.5,0.5,0.5,0.1,1981,1986,6-2,175,1959,6,22,27,1
Ronnie Murphy,1,SF,POR,18,2.9,0,89,0.3,-0.3,0.1,-0.2,-10.7,0.3,0.3,0.2,1988,1988,6-5,225,1964,1,24,24,1
Ronnie Price,12,PG,PHO,544,8.8,73,7293,0.4,-0.2,0.5,0.3,-2.9,0.4,0.4,0.3,2006,2017,6-2,190,1983,12,23,34,0
Ronny Turiaf,6,C,MIA,301,13.8,78,5613,0.6,1.2,1.1,2.3,1.0,0.5,0.5,0.0,2006,2015,6-10,249,1983,10,23,32,0
Rony Seikaly,10,C,ORL,680,15.7,619,21756,0.5,1.3,2.7,4.0,-1.6,0.5,0.5,0.1,1989,1999,6-11,230,1965,11,24,34,0
Rory Sparrow,17,PG,LAL,1006,9.4,645,26299,0.5,0.6,1.3,1.9,-4.4,0.4,0.4,0.2,1981,1992,6-2,175,1958,12,23,34,0
Rory White,3,SF,LAC,208,13.2,65,3932,0.5,1.2,0.5,1.7,-2.9,0.5,0.5,0.0,1983,1987,6-8,210,1959,5,24,28,1
Roshown McLeod,5,SF,PHI,148,8.5,70,3052,0.5,-0.2,0.3,0.1,-5.6,0.4,0.5,0.1,1999,2001,6-8,221,1975,3,24,26,1
Roy Hibbert,7,C,LAL,544,15.5,531,14698,0.5,1.3,3.3,4.5,0.4,0.5,0.5,0.2,2009,2017,7-2,270,1986,9,23,31,0
Roy Hinson,7,SF,NJN,470,15.0,368,15393,0.5,2.1,2.2,4.3,-1.0,0.5,0.5,0.0,1984,1991,6-9,210,1961,8,23,30,0
Roy Marble,1,SG,ATL,24,5.5,0,162,0.4,-0.4,0.1,-0.3,-7.1,0.3,0.3,0.0,1990,1994,6-6,190,1966,5,24,28,1
Roy Rogers,2,PF,DEN,122,12.0,50,2203,0.5,0.2,0.8,0.9,-3.2,0.5,0.5,0.5,1997,2000,6-10,235,1973,4,24,27,1
Roy Tarpley,6,C,DAL,280,19.4,57,7476,0.5,1.1,2.2,3.3,0.5,0.5,0.5,0.1,1987,1995,6-11,230,1964,9,23,31,0
Royal Ivey,12,SG,OKC,536,6.5,114,6488,0.5,0.2,0.3,0.4,-5.0,0.4,0.4,0.3,2005,2014,6-3,200,1981,10,24,33,0
Ruben Nembhard,3,PG,POR,20,12.7,0,226,0.5,0.0,0.1,0.1,-5.6,0.4,0.6,0.0,1997,1997,6-3,208,1972,1,25,25,1
Ruben Patterson,12,SF,LAC,720,16.2,267,17747,0.5,1.9,1.2,3.1,-0.2,0.5,0.5,0.1,1999,2008,6-5,224,1975,10,24,33,0
Ruben Wolkowyski,2,PF,BOS,41,3.8,1,329,0.4,-0.2,0.1,-0.0,-9.2,0.4,0.5,0.0,2001,2003,6-10,270,1973,3,28,30,1
Rudy Fernandez,4,SG,DEN,249,13.8,10,5965,0.5,2.1,1.4,3.5,1.6,0.4,0.5,0.4,2009,2012,6-6,185,1985,4,24,27,1
Rudy Gay,15,SF,SAC,901,16.7,862,32033,0.5,1.6,2.1,3.7,0.4,0.4,0.5,0.3,2007,2018,6-8,230,1986,12,21,32,0
Rudy Gobert,2,C,UTA,163,22.4,118,4902,0.7,6.6,5.2,11.8,5.8,0.6,0.6,0.0,2014,2018,7-1,245,1992,5,22,26,0
Rudy Macklin,2,SF,ATL,152,10.1,52,2687,0.5,0.0,1.5,1.6,-2.6,0.5,0.5,0.0,1982,1984,6-7,205,1958,3,24,26,1
Rumeal Robinson,11,PG,POR,421,9.7,128,7002,0.5,-0.2,0.6,0.5,-4.8,0.4,0.4,0.3,1991,1997,6-2,195,1966,7,25,31,0
Russ Schoene,6,PF,SEA,367,10.8,17,4770,0.5,0.3,0.7,1.0,-3.2,0.4,0.4,0.2,1983,1989,6-10,210,1960,7,23,29,0
Russ Smith,4,PG,MEM,39,5.4,0,196,0.4,-0.1,0.1,-0.1,-7.8,0.3,0.4,0.2,2015,2016,6-0,165,1991,2,24,25,1
Russell Westbrook,9,PG,OKC,668,23.9,651,22786,0.5,5.7,3.2,8.9,6.5,0.4,0.5,0.3,2009,2018,6-3,200,1988,10,21,30,0
Rusty LaRue,5,PG,GSW,98,7.3,7,1565,0.5,-0.1,0.2,0.1,-5.2,0.4,0.3,0.4,1998,2004,6-2,210,1973,7,25,31,1
Ryan Anderson,9,PF,HOU,556,17.2,231,14708,0.6,3.5,1.2,4.7,0.8,0.4,0.5,0.4,2009,2018,6-10,240,1988,10,21,30,0
Ryan Bowen,7,SF,NOH,433,10.1,81,5883,0.5,0.7,0.9,1.6,-0.3,0.4,0.5,0.2,2000,2010,6-7,215,1975,11,25,35,0
Ryan Gomes,8,SF,OKC,487,10.2,371,13463,0.5,1.4,1.0,2.4,-2.8,0.4,0.5,0.3,2006,2014,6-7,250,1982,9,24,32,0
Ryan Hollins,1,C,MIN,73,11.0,27,1223,0.6,0.8,0.5,1.2,-3.3,0.6,0.6,0.0,2007,2016,7-0,240,1984,10,23,32,0
Ryan Humphrey,2,SF,MEM,37,4.6,0,328,0.3,-0.2,0.2,0.0,-6.1,0.3,0.4,0.0,2003,2005,6-8,235,1979,3,24,26,1
Ryan Kelly,4,PF,ATL,163,9.8,59,3125,0.5,0.4,0.4,0.8,-3.2,0.4,0.4,0.3,2014,2017,6-11,230,1991,4,23,26,1
Ryan Lorthridge,1,SG,GSW,37,12.9,2,672,0.5,0.2,0.2,0.4,-3.7,0.5,0.5,0.2,1995,1995,6-4,190,1972,1,23,23,1
Ryan Robertson,1,SG,SAC,1,2.6,0,25,0.4,0.0,0.0,0.0,-8.4,0.3,0.5,0.0,2000,2000,6-5,190,1976,1,24,24,1
Ryan Stack,1,PF,CLE,25,4.6,0,198,0.4,-0.4,0.2,-0.1,-7.4,0.3,0.3,0.0,1999,2000,6-11,215,1975,2,24,25,1
Salah Mejri,2,C,DAL,107,15.8,17,1302,0.6,1.0,1.2,2.2,0.7,0.6,0.6,0.2,2016,2018,7-1,245,1986,3,30,32,1
Salim Stoudamire,3,PG,ATL,157,11.7,1,2672,0.5,0.6,0.1,0.8,-5.4,0.4,0.4,0.4,2006,2008,6-1,179,1982,3,24,26,1
Sam Bowie,7,C,LAL,392,13.9,248,10587,0.5,0.8,1.9,2.7,-1.1,0.4,0.4,0.3,1985,1995,7-1,235,1961,11,24,34,0
Sam Cassell,22,PG,BOS,1117,18.8,771,32999,0.5,3.2,1.1,4.3,0.5,0.4,0.5,0.3,1994,2008,6-3,185,1969,15,25,39,0
Sam Dekker,1,SF,HOU,77,13.0,2,1419,0.5,1.9,1.2,3.1,-1.1,0.5,0.6,0.3,2016,2018,6-9,230,1994,3,22,24,1
Sam Jacobson,3,PG,GSW,103,14.3,10,1356,0.6,0.5,0.1,0.6,-6.2,0.5,0.6,0.2,1999,2001,6-4,215,1975,3,24,26,1
Sam Lacey,3,C,CLE,170,7.0,46,2552,0.5,-0.7,1.1,0.3,-2.6,0.4,0.4,0.1,1971,1983,6-10,235,1948,13,23,35,0
Sam Mack,9,SF,MIA,303,11.9,120,6111,0.5,0.8,0.3,1.1,-2.1,0.4,0.4,0.3,1993,2002,6-7,220,1970,10,23,32,0
Sam Mitchell,13,SF,MIN,994,12.2,322,22257,0.5,2.0,1.2,3.2,-2.5,0.4,0.5,0.2,1990,2002,6-6,210,1963,13,27,39,0
Sam Pellom,1,PF,ATL,69,10.3,4,1037,0.5,0.2,1.6,1.8,-1.4,0.5,0.5,0.0,1980,1983,6-9,225,1951,4,29,32,1
Sam Perkins,19,PF,IND,1365,15.3,819,38949,0.6,3.5,2.4,5.9,1.2,0.5,0.5,0.3,1985,2001,6-9,235,1961,17,24,40,0
Sam Vincent,8,PG,ORL,422,13.9,190,8654,0.5,0.9,0.8,1.7,-2.5,0.4,0.5,0.2,1986,1992,6-2,185,1963,7,23,29,0
Sam Williams,4,PF,PHI,268,12.2,60,4830,0.5,0.4,1.9,2.2,-1.0,0.5,0.5,0.0,1969,1970,6-3,180,1945,2,24,25,1
Sam Young,6,SG,IND,284,10.2,54,4341,0.5,0.2,0.8,0.9,-3.7,0.4,0.4,0.3,2010,2013,6-6,220,1985,4,25,28,1
Samaki Walker,6,PF,MIA,284,12.2,73,4821,0.5,0.2,1.0,1.2,-4.5,0.4,0.4,0.1,1997,2006,6-9,240,1976,10,21,30,0
Samardo Samuels,2,C,CLE,55,9.0,11,897,0.5,-0.2,0.2,-0.0,-6.8,0.4,0.4,0.0,2011,2013,6-9,260,1989,3,22,24,1
Samuel Dalembert,9,C,DAL,666,15.7,533,17016,0.6,1.7,2.9,4.6,-0.6,0.5,0.5,0.1,2002,2015,6-11,255,1981,14,21,34,0
Sarunas Jasikevicius,4,PG,GSW,201,12.4,21,3503,0.5,0.7,0.7,1.4,-3.7,0.4,0.4,0.3,2006,2007,6-4,195,1976,2,30,31,1
Sasha Danilovic,4,SG,DAL,131,12.4,102,4120,0.6,0.6,1.2,1.8,-0.8,0.4,0.5,0.4,1996,1997,6-5,200,1970,2,26,27,1
Sasha Pavlovic,13,SG,POR,598,7.1,149,9250,0.5,-0.2,0.7,0.5,-3.4,0.4,0.4,0.3,2004,2013,6-8,220,1983,10,21,30,0
Sasha Vujacic,12,SG,NYK,648,9.8,75,10556,0.5,0.8,0.7,1.5,-3.7,0.4,0.4,0.4,2005,2017,6-7,195,1984,13,21,33,0
Scot Pollard,1,C,SAC,77,15.0,8,1658,0.5,2.5,2.9,5.4,0.6,0.5,0.5,0.0,1998,2008,6-11,265,1975,11,23,33,0
Scott Brooks,12,PG,CLE,739,14.6,7,10045,0.6,1.4,0.7,2.1,-1.4,0.5,0.5,0.4,1989,1998,5-11,165,1965,10,24,33,0
Scott Burrell,10,SF,CHH,440,12.4,124,8531,0.5,0.8,1.0,1.7,-0.1,0.4,0.4,0.4,1994,2001,6-7,218,1971,8,23,30,0
Scott Haffner,2,PG,CHH,50,9.1,6,609,0.4,-0.2,0.2,-0.1,-6.0,0.4,0.4,0.1,1990,1991,6-3,180,1966,2,24,25,1
Scott Hastings,12,C,DEN,545,8.9,18,5300,0.5,0.2,0.5,0.7,-2.9,0.4,0.4,0.3,1983,1993,6-10,235,1960,11,23,33,0
Scott Lloyd,2,C,DAL,89,8.5,17,1253,0.4,-0.2,0.2,0.1,-3.1,0.4,0.4,0.2,1977,1983,6-10,230,1952,7,25,31,0
Scott Machado,1,PG,HOU,6,6.0,0,21,0.6,-0.1,0.0,-0.1,-15.1,0.5,0.6,0.0,2013,2013,6-1,205,1990,1,23,23,1
Scott May,1,SF,MIL,65,16.7,7,1187,0.6,2.4,1.8,4.2,1.3,0.5,0.5,0.0,1977,1983,6-7,215,1954,7,23,29,0
Scott Meents,1,PF,SEA,13,9.4,0,53,0.3,-0.3,0.1,-0.1,-2.3,0.2,0.2,1.0,1990,1991,6-10,225,1964,2,26,27,1
Scott Padgett,10,PF,MEM,479,10.5,18,5844,0.4,0.5,0.8,1.3,-2.3,0.4,0.4,0.3,2000,2007,6-9,240,1976,8,24,31,0
Scott Roth,5,SF,MIN,223,8.5,9,2334,0.4,-0.2,0.4,0.2,-4.6,0.4,0.4,0.2,1988,1990,6-8,212,1963,3,25,27,1
Scott Skiles,10,PG,PHI,600,12.7,371,16789,0.5,2.2,0.8,3.1,-2.7,0.4,0.4,0.4,1987,1996,6-1,180,1964,10,23,32,0
Scott Wedman,8,SF,BOS,435,11.2,140,8747,0.5,0.6,0.9,1.5,-2.5,0.4,0.5,0.3,1975,1987,6-7,215,1952,13,23,35,0
Scott Williams,15,C,CLE,714,12.8,241,11213,0.5,0.6,1.0,1.6,-2.3,0.5,0.5,0.2,1991,2005,6-10,230,1968,15,23,37,0
Scotty Hopson,1,SG,CLE,2,-6.5,0,7,0.1,-0.1,0.0,-0.1,-17.2,0.0,0.0,0.0,2014,2014,6-7,204,1989,1,25,25,1
Sean Colson,3,PG,HOU,26,3.7,0,88,0.2,-0.1,0.0,-0.1,-8.5,0.2,0.2,0.2,2001,2001,6-0,175,1975,1,26,26,1
Sean Elliott,12,SF,SAS,742,13.1,712,24502,0.5,2.6,2.0,4.6,0.2,0.4,0.5,0.3,1990,2001,6-8,205,1968,12,22,33,0
Sean Green,4,SG,PHI,119,10.7,0,1003,0.4,-0.7,0.2,-0.6,-7.8,0.4,0.4,0.2,1992,1994,6-5,210,1970,3,22,24,1
Sean Higgins,8,SF,POR,258,6.8,39,3950,0.4,-0.2,0.2,0.1,-6.3,0.4,0.4,0.2,1991,1998,6-9,205,1968,8,23,30,0
Sean Kilpatrick,5,SG,BRK,136,12.7,24,3058,0.6,0.5,0.2,0.7,-3.4,0.4,0.6,0.3,2015,2018,6-4,210,1990,4,25,28,1
Sean Lampley,1,SF,MIA,35,12.4,0,487,0.5,0.4,0.4,0.9,-3.2,0.4,0.4,0.0,2003,2004,6-7,227,1979,2,24,25,1
Sean Marks,8,C,POR,187,9.6,5,1853,0.5,-0.0,0.3,0.3,-6.9,0.4,0.4,0.2,1999,2011,6-10,250,1975,13,24,36,0
Sean May,4,C,SAC,119,13.1,25,1868,0.5,0.1,0.6,0.6,-3.8,0.4,0.4,0.4,2006,2010,6-9,266,1984,5,22,26,1
Sean Rooks,12,C,ORL,661,11.6,221,12793,0.5,0.6,0.7,1.3,-3.3,0.5,0.5,0.1,1993,2004,6-10,250,1969,12,24,35,0
Sean Singletary,3,PG,CHA,74,6.9,4,606,0.5,-0.1,0.2,0.0,-4.7,0.4,0.3,0.4,2009,2009,6-0,185,1985,1,24,24,1
Sean Williams,1,PF,NJN,20,7.0,0,227,0.5,-0.4,0.3,-0.2,-6.6,0.4,0.4,0.0,2008,2012,6-10,235,1986,5,22,26,0
Sebastian Telfair,14,PG,OKC,666,11.0,196,13788,0.5,0.0,0.4,0.4,-4.0,0.4,0.4,0.3,2005,2015,6-0,165,1985,11,20,30,0
Sedale Threatt,18,SG,HOU,1090,14.1,312,24937,0.5,1.8,1.1,3.0,-1.4,0.5,0.5,0.2,1984,1997,6-2,175,1961,14,23,36,0
Sedric Toney,8,PG,CLE,186,4.8,18,2584,0.4,-0.2,0.2,0.0,-9.1,0.3,0.4,0.3,1986,1994,6-2,178,1962,9,24,32,0
Semaj Christon,1,PG,OKC,64,5.7,1,973,0.4,-0.7,0.8,0.1,-6.3,0.3,0.4,0.2,2017,2017,6-3,190,1992,1,25,25,1
Serge Ibaka,10,PF,TOR,682,16.9,571,19943,0.6,3.0,2.8,5.8,0.3,0.5,0.5,0.3,2010,2018,6-10,235,1989,9,21,29,0
Sergei Bazarevich,1,PG,ATL,10,13.6,0,74,0.6,0.1,0.1,0.2,-4.9,0.5,0.6,0.2,1995,1995,6-2,168,1965,1,30,30,1
Sergei Monia,3,SF,SAC,52,8.2,30,686,0.4,-0.2,0.1,-0.1,-5.5,0.2,0.3,0.2,2006,2006,6-8,220,1983,1,23,23,1
Sergey Karasev,3,SF,BRK,95,7.1,22,1110,0.5,0.1,0.2,0.3,-4.3,0.4,0.5,0.3,2014,2016,6-7,208,1993,3,21,23,1
Sergio Rodriguez,7,PG,PHI,419,13.0,60,6329,0.5,0.2,0.6,0.8,-3.3,0.4,0.5,0.3,2007,2017,6-3,176,1986,11,21,31,0
Seth Curry,5,PG,DAL,119,10.3,51,2751,0.4,0.8,0.4,1.2,-2.2,0.3,0.2,0.6,2014,2017,6-2,185,1990,4,24,27,1
Shabazz Muhammad,4,SF,MIN,235,15.8,14,4354,0.5,1.8,0.1,1.9,-4.2,0.5,0.5,0.3,2014,2018,6-6,223,1992,5,22,26,0
Shabazz Napier,3,PG,POR,159,10.8,12,2124,0.5,-0.2,0.6,0.4,-3.2,0.4,0.4,0.4,2015,2018,6-1,175,1991,4,24,27,1
Shammond Williams,10,PG,LAL,454,12.8,43,7991,0.5,0.7,0.6,1.3,-2.8,0.4,0.4,0.3,1999,2007,6-1,201,1975,9,24,32,0
Shandon Anderson,12,SF,MIA,785,9.5,231,17117,0.5,0.8,1.3,2.1,-2.0,0.4,0.4,0.3,1997,2006,6-6,208,1973,10,24,33,0
Shane Battier,15,SF,MIA,1059,12.3,764,32379,0.6,2.9,2.5,5.4,2.7,0.4,0.5,0.4,2002,2014,6-8,220,1978,13,24,36,0
Shane Heal,2,PG,SAS,49,5.2,0,308,0.4,-0.3,0.1,-0.2,-7.5,0.3,0.3,0.3,1997,2004,6-0,180,1970,8,27,34,0
Shane Larkin,3,PG,BRK,202,10.8,39,4105,0.5,0.3,0.7,1.0,-3.1,0.4,0.4,0.3,2014,2018,5-11,175,1992,5,22,26,0
Shannon Brown,14,SG,MIA,487,8.0,65,8149,0.5,0.1,0.6,0.7,-6.4,0.4,0.4,0.3,2007,2015,6-4,205,1985,9,22,30,0
Shareef Abdur-Rahim,13,C,SAC,909,18.8,760,31515,0.5,4.3,1.8,6.1,0.7,0.5,0.5,0.3,1997,2008,6-9,225,1976,12,21,32,0
Sharone Wright,4,C,TOR,207,13.4,121,4785,0.5,-0.4,0.8,0.4,-5.9,0.5,0.5,0.2,1995,1998,6-11,260,1973,4,22,25,1
Shaun Livingston,15,PG,GSW,788,11.9,217,17112,0.5,0.9,1.0,2.0,-2.0,0.5,0.5,0.1,2005,2018,6-7,192,1985,14,20,33,0
Shavlik Randolph,4,PF,BOS,52,11.0,0,289,0.4,-0.1,0.1,0.0,-7.6,0.4,0.4,0.2,2006,2015,6-10,240,1983,10,23,32,0
Shawn Bradley,14,C,DAL,895,16.2,597,22929,0.5,0.6,2.6,3.2,0.4,0.5,0.5,0.1,1994,2005,7-6,235,1972,12,22,33,0
Shawn Kemp,14,C,ORL,1051,18.3,728,29293,0.5,2.7,3.7,6.4,1.0,0.5,0.5,0.2,1990,2003,6-10,230,1969,14,21,34,0
Shawn Long,1,C,PHI,18,24.1,0,234,0.6,0.6,0.3,0.9,3.4,0.6,0.6,0.4,2017,2017,6-9,255,1993,1,24,24,1
Shawn Marion,20,SF,CLE,1295,18.0,1192,44882,0.5,3.5,3.4,6.9,2.6,0.5,0.5,0.3,2000,2015,6-7,220,1978,16,22,37,0
Shawn Respert,8,SG,PHO,270,10.8,9,3756,0.5,0.4,0.1,0.5,-4.3,0.4,0.5,0.3,1996,1999,6-1,195,1972,4,24,27,1
Shawne Williams,9,SF,DET,377,9.4,80,6455,0.5,0.4,0.6,1.0,-3.0,0.4,0.5,0.3,2007,2015,6-9,225,1986,9,21,29,0
Shayne Whittington,2,PF,IND,27,13.7,0,149,0.5,0.1,0.2,0.2,-2.0,0.5,0.5,0.1,2015,2016,6-11,250,1991,2,24,25,1
Shea Seals,1,SG,LAL,4,4.9,0,9,0.2,-0.1,0.0,-0.1,-24.6,0.1,0.2,0.0,1998,1998,6-5,210,1975,1,23,23,1
Shelden Williams,7,PF,BOS,338,12.6,31,4480,0.5,0.3,0.7,1.0,-4.5,0.5,0.5,0.1,2007,2012,6-9,250,1983,6,24,29,0
Shelton Jones,2,SF,PHI,93,10.5,68,1259,0.5,-0.0,0.4,0.3,-4.0,0.4,0.5,0.0,1989,1989,6-9,210,1966,1,23,23,1
Shelvin Mack,11,PG,UTA,413,10.8,80,7255,0.5,0.2,0.7,0.9,-4.6,0.4,0.5,0.3,2012,2018,6-3,203,1990,7,22,28,0
Sherell Ford,1,SF,SEA,28,16.4,1,139,0.5,0.1,0.2,0.4,-4.9,0.4,0.5,0.2,1996,1996,6-7,210,1972,1,24,24,1
Sherman Douglas,16,PG,NJN,886,14.1,550,24235,0.5,1.6,0.7,2.3,-2.5,0.5,0.5,0.2,1990,2001,6-0,180,1966,12,24,35,0
Sherron Collins,1,PG,CHA,20,3.6,0,66,0.3,-0.2,0.0,-0.2,-10.2,0.3,0.3,0.2,2011,2011,5-11,205,1987,1,24,24,1
Sidney Green,9,PF,CHH,574,11.8,241,11580,0.5,0.2,1.5,1.7,-3.4,0.4,0.4,0.0,1984,1993,6-9,220,1961,10,23,32,0
Sidney Lowe,5,PG,MIN,208,11.0,40,3581,0.4,0.1,0.7,0.9,-3.7,0.4,0.4,0.1,1984,1990,6-0,195,1960,7,24,30,0
Sidney Moncrief,9,SG,ATL,610,17.9,513,19176,0.6,5.7,2.7,8.4,3.1,0.5,0.5,0.2,1980,1991,6-3,180,1957,12,23,34,0
Skal Labissiere,1,PF,SAC,33,16.8,12,612,0.6,0.7,0.5,1.3,-2.6,0.5,0.5,0.4,2017,2018,6-11,225,1996,2,21,22,0
Skeeter Henry,1,SG,PHO,4,5.6,0,15,0.3,0.0,0.0,0.0,-10.2,0.2,0.3,0.0,1994,1994,6-7,190,1967,1,27,27,1
Sleepy Floyd,17,SG,NJN,1110,14.3,674,30145,0.5,1.9,1.4,3.4,-1.4,0.4,0.4,0.3,1983,1995,6-3,170,1960,13,23,35,0
Sly Williams,5,SF,BOS,181,11.7,54,4085,0.5,0.6,1.1,1.6,-2.7,0.4,0.4,0.1,1980,1986,6-7,210,1958,7,22,28,0
Smush Parker,9,PG,LAC,318,8.1,186,7805,0.5,0.0,0.7,0.7,-5.0,0.4,0.5,0.3,2003,2008,6-4,190,1981,6,22,27,1
Solomon Hill,4,SF,NOP,249,9.5,152,5847,0.5,0.5,1.6,2.2,-0.7,0.4,0.5,0.3,2014,2017,6-7,225,1991,4,23,26,1
Solomon Jones,5,C,IND,247,9.9,10,2689,0.5,0.4,0.6,1.0,-4.2,0.5,0.5,0.1,2007,2014,6-10,230,1984,8,23,30,0
Sonny Weems,6,SF,PHI,226,4.7,47,3834,0.4,-0.2,0.1,-0.1,-8.3,0.4,0.4,0.2,2009,2016,6-6,205,1986,8,23,30,0
Speedy Claxton,8,PG,ATL,394,14.4,175,10399,0.5,0.8,1.4,2.2,-1.1,0.4,0.4,0.2,2002,2009,5-11,166,1978,8,24,31,0
Spencer Dinwiddie,3,PG,BRK,105,10.6,19,1948,0.5,0.5,0.5,1.0,-3.4,0.4,0.4,0.2,2015,2018,6-6,200,1993,4,22,25,1
